currentTime,batteryState,protect,projection,purifier,round,battery,voltage,electricity,duration
2016/05/12 10:17:57,0,19000,false,true,false,97%,26040MV,593MA,00:18:47
2016/05/12 10:18:08,0,19000,false,true,false,97%,26040MV,617MA,00:18:59
2016/05/12 10:18:27,0,19000,false,true,false,97%,26040MV,608MA,00:19:17
2016/05/12 10:18:38,0,19000,false,true,false,97%,26040MV,604MA,00:19:29
2016/05/12 10:18:57,0,19000,false,true,false,97%,26040MV,615MA,00:19:47
2016/05/12 10:19:08,0,19000,false,true,false,97%,26040MV,600MA,00:19:59
2016/05/12 10:19:27,0,19000,false,true,false,97%,26040MV,595MA,00:20:17
2016/05/12 10:19:38,0,19000,false,true,false,97%,26040MV,604MA,00:20:29
2016/05/12 10:19:57,0,19000,false,true,false,97%,26040MV,602MA,00:20:47
2016/05/12 10:20:08,0,19000,false,true,false,97%,26040MV,613MA,00:20:59
2016/05/12 10:20:27,0,19000,false,true,false,97%,26040MV,610MA,00:21:17
2016/05/12 10:20:38,0,19000,false,true,false,97%,26040MV,602MA,00:21:29
2016/05/12 10:20:57,0,19000,false,true,false,97%,26040MV,606MA,00:21:47
2016/05/12 10:21:08,0,19000,false,true,false,97%,26040MV,593MA,00:21:59
2016/05/12 10:21:27,0,19000,false,true,false,97%,26040MV,591MA,00:22:17
2016/05/12 10:21:38,0,19000,false,true,false,97%,26040MV,595MA,00:22:29
2016/05/12 10:21:57,0,19000,false,true,false,97%,26040MV,606MA,00:22:47
2016/05/12 10:22:08,0,19000,false,true,false,97%,26040MV,604MA,00:22:59
2016/05/12 10:22:27,0,19000,false,true,false,97%,26040MV,597MA,00:23:17
2016/05/12 10:22:38,0,19000,false,true,false,97%,26040MV,602MA,00:23:29
2016/05/12 10:22:57,0,19000,false,true,false,97%,26040MV,615MA,00:23:47
2016/05/12 10:23:08,0,19000,false,true,false,97%,26040MV,591MA,00:23:59
2016/05/12 10:23:27,0,19000,false,true,false,97%,26040MV,589MA,00:24:17
2016/05/12 10:23:38,0,19000,false,true,false,97%,26040MV,606MA,00:24:29
2016/05/12 10:23:57,0,19000,false,true,false,97%,26040MV,600MA,00:24:47
2016/05/12 10:24:08,0,19000,false,true,false,97%,26040MV,600MA,00:24:59
2016/05/12 10:24:27,0,19000,false,true,false,97%,26040MV,615MA,00:25:17
2016/05/12 10:24:38,0,19000,false,true,false,97%,26040MV,600MA,00:25:29
2016/05/12 10:24:57,0,19000,false,true,false,97%,26040MV,600MA,00:25:47
2016/05/12 10:25:08,0,19000,false,true,false,97%,26040MV,613MA,00:25:59
2016/05/12 10:25:27,0,19000,false,true,false,97%,26040MV,593MA,00:26:17
2016/05/12 10:25:38,0,19000,false,true,false,97%,26040MV,604MA,00:26:29
2016/05/12 10:25:57,0,19000,false,true,false,97%,26040MV,613MA,00:26:47
2016/05/12 10:26:08,0,19000,false,true,false,97%,26040MV,595MA,00:26:59
2016/05/12 10:26:27,0,19000,false,true,false,97%,26040MV,595MA,00:27:17
2016/05/12 10:26:38,0,19000,false,true,false,97%,26040MV,593MA,00:27:29
2016/05/12 10:26:57,0,19000,false,true,false,97%,26040MV,600MA,00:27:47
2016/05/12 10:27:08,0,19000,false,true,false,97%,26040MV,595MA,00:27:59
2016/05/12 10:27:27,0,19000,false,true,false,96%,26019MV,593MA,00:28:17
2016/05/12 10:27:38,0,19000,false,true,false,97%,26040MV,582MA,00:28:29
2016/05/12 10:27:57,0,19000,false,true,false,97%,26040MV,604MA,00:28:47
2016/05/12 10:28:08,0,19000,false,true,false,97%,26040MV,584MA,00:28:59
2016/05/12 10:28:27,0,19000,false,true,false,97%,26040MV,595MA,00:29:17
2016/05/12 10:28:38,0,19000,false,true,false,96%,26019MV,604MA,00:29:29
2016/05/12 10:28:57,0,19000,false,true,false,96%,26019MV,608MA,00:29:47
2016/05/12 10:29:08,0,19000,false,true,false,96%,26019MV,615MA,00:29:59
2016/05/12 10:29:27,0,19000,false,true,false,96%,26019MV,606MA,00:30:17
2016/05/12 10:29:38,0,19000,false,true,false,97%,26040MV,591MA,00:30:29
2016/05/12 10:29:57,0,19000,false,true,false,96%,26019MV,593MA,00:30:47
2016/05/12 10:30:08,0,19000,false,true,false,97%,26040MV,589MA,00:30:59
2016/05/12 10:30:27,0,19000,false,true,false,96%,26019MV,591MA,00:31:17
2016/05/12 10:30:38,0,19000,false,true,false,96%,26019MV,604MA,00:31:29
2016/05/12 10:30:57,0,19000,false,true,false,96%,26019MV,595MA,00:31:47
2016/05/12 10:31:08,0,19000,false,true,false,97%,26040MV,589MA,00:31:59
2016/05/12 10:31:27,0,19000,false,true,false,96%,26019MV,604MA,00:32:17
2016/05/12 10:31:38,0,19000,false,true,false,96%,26019MV,602MA,00:32:29
2016/05/12 10:31:57,0,19000,false,true,false,96%,26019MV,608MA,00:32:47
2016/05/12 10:32:08,0,19000,false,true,false,96%,26019MV,597MA,00:32:59
2016/05/12 10:32:27,0,19000,false,true,false,96%,26019MV,602MA,00:33:17
2016/05/12 10:32:38,0,19000,false,true,false,96%,26019MV,600MA,00:33:29
2016/05/12 10:32:57,0,19000,false,true,false,96%,26019MV,606MA,00:33:47
2016/05/12 10:33:08,0,19000,false,true,false,96%,26019MV,593MA,00:33:59
2016/05/12 10:33:27,0,19000,false,true,false,96%,26019MV,591MA,00:34:17
2016/05/12 10:33:38,0,19000,false,true,false,96%,26019MV,608MA,00:34:29
2016/05/12 10:33:57,0,19000,false,true,false,96%,26019MV,600MA,00:34:47
2016/05/12 10:34:08,0,19000,false,true,false,96%,26019MV,619MA,00:34:59
2016/05/12 10:34:27,0,19000,false,true,false,96%,26019MV,595MA,00:35:17
2016/05/12 10:34:38,0,19000,false,true,false,96%,26019MV,595MA,00:35:29
2016/05/12 10:34:57,0,19000,false,true,false,96%,26019MV,595MA,00:35:47
2016/05/12 10:35:08,0,19000,false,true,false,96%,26019MV,608MA,00:35:59
2016/05/12 10:35:27,0,19000,false,true,false,96%,26019MV,604MA,00:36:17
2016/05/12 10:35:38,0,19000,false,true,false,96%,26019MV,602MA,00:36:29
2016/05/12 10:35:57,0,19000,false,true,false,96%,26019MV,608MA,00:36:47
2016/05/12 10:36:08,0,19000,false,true,false,96%,26019MV,606MA,00:36:59
2016/05/12 10:36:27,0,19000,false,true,false,96%,26019MV,606MA,00:37:17
2016/05/12 10:36:38,0,19000,false,true,false,96%,26019MV,602MA,00:37:29
2016/05/12 10:36:57,0,19000,false,true,false,96%,26019MV,591MA,00:37:47
2016/05/12 10:37:08,0,19000,false,true,false,96%,26019MV,602MA,00:37:59
2016/05/12 10:37:27,0,19000,false,true,false,96%,26019MV,602MA,00:38:17
2016/05/12 10:37:38,0,19000,false,true,false,96%,26019MV,597MA,00:38:29
2016/05/12 10:37:57,0,19000,false,true,false,96%,26019MV,593MA,00:38:47
2016/05/12 10:38:08,0,19000,false,true,false,96%,25998MV,615MA,00:38:59
2016/05/12 10:38:27,0,19000,false,true,false,96%,26019MV,613MA,00:39:17
2016/05/12 10:38:38,0,19000,false,true,false,96%,26019MV,617MA,00:39:29
2016/05/12 10:38:57,0,19000,false,true,false,96%,26019MV,610MA,00:39:47
2016/05/12 10:39:08,0,19000,false,true,false,96%,26019MV,613MA,00:39:59
2016/05/12 10:39:27,0,19000,false,true,false,96%,26019MV,604MA,00:40:17
2016/05/12 10:39:38,0,19000,false,true,false,96%,25998MV,626MA,00:40:29
2016/05/12 10:39:57,0,19000,false,true,false,96%,26019MV,597MA,00:40:47
2016/05/12 10:40:08,0,19000,false,true,false,96%,25998MV,602MA,00:40:59
2016/05/12 10:40:27,0,19000,false,true,false,96%,25998MV,608MA,00:41:17
2016/05/12 10:40:38,0,19000,false,true,false,96%,25998MV,608MA,00:41:29
2016/05/12 10:40:57,0,19000,false,true,false,96%,25998MV,608MA,00:41:47
2016/05/12 10:41:08,0,19000,false,true,false,96%,25998MV,617MA,00:41:59
2016/05/12 10:41:27,0,19000,false,true,false,96%,25998MV,613MA,00:42:17
2016/05/12 10:41:38,0,19000,false,true,false,96%,25998MV,597MA,00:42:29
2016/05/12 10:41:57,0,19000,false,true,false,96%,26019MV,584MA,00:42:47
2016/05/12 10:42:08,0,19000,false,true,false,96%,25998MV,610MA,00:42:59
2016/05/12 10:42:27,0,19000,false,true,false,96%,25998MV,604MA,00:43:17
2016/05/12 10:42:38,0,19000,false,true,false,96%,25998MV,606MA,00:43:29
2016/05/12 10:42:57,0,19000,false,true,false,96%,25998MV,610MA,00:43:47
2016/05/12 10:43:08,0,19000,false,true,false,96%,25998MV,602MA,00:43:59
2016/05/12 10:43:27,0,19000,false,true,false,96%,25998MV,597MA,00:44:17
2016/05/12 10:43:38,0,19000,false,true,false,96%,25998MV,591MA,00:44:29
2016/05/12 10:43:57,0,19000,false,true,false,96%,25998MV,593MA,00:44:47
2016/05/12 10:44:08,0,19000,false,true,false,96%,25998MV,610MA,00:44:59
2016/05/12 10:44:27,0,19000,false,true,false,96%,25998MV,608MA,00:45:17
2016/05/12 10:44:38,0,19000,false,true,false,96%,25998MV,589MA,00:45:29
2016/05/12 10:44:57,0,19000,false,true,false,96%,25998MV,602MA,00:45:47
2016/05/12 10:45:08,0,19000,false,true,false,96%,25998MV,600MA,00:45:59
2016/05/12 10:45:27,0,19000,false,true,false,96%,25998MV,613MA,00:46:17
2016/05/12 10:45:38,0,19000,false,true,false,96%,25998MV,595MA,00:46:29
2016/05/12 10:45:57,0,19000,false,true,false,96%,25998MV,580MA,00:46:47
2016/05/12 10:46:08,0,19000,false,true,false,96%,25998MV,617MA,00:46:59
2016/05/12 10:46:27,0,19000,false,true,false,96%,25998MV,602MA,00:47:17
